"Week","Year","Industry","Revenue","Source"
"Week 2","2024","GRAIN & FERTS",1227.6476,"CN"
"Week 2","2024","INTERMODAL",886.5192,"CN"
"Week 2","2024","METALS&MINERALS",569.5805,"CN"
"Week 2","2024","PETRO&CHEMICALS",797.8679,"CN"
"Week 2","2024","RTMs TOTAL",4311.8334,"CN"
"Week 3","2024","AUTOMOTIVE",39.91652,"CN"
"Week 3","2024","COAL",230.17139,"CN"
"Week 3","2024","FOREST PRODUCTS",396.04362,"CN"
"Week 3","2024","GRAIN & FERTS",1071.85693,"CN"
"Week 3","2024","INTERMODAL",811.52484,"CN"
"Week 3","2024","METALS&MINERALS",403.53601,"CN"
"Week 3","2024","PETRO&CHEMICALS",782.62626,"CN"
"Week 3","2024","RTMs TOTAL",3735.67557,"CN"
"Week 4","2024","AUTOMOTIVE",56.58891,"CN"
"Week 4","2024","COAL",317.27139,"CN"
"Week 4","2024","FOREST PRODUCTS",441.97207,"CN"
"Week 4","2024","GRAIN & FERTS",1271.93748,"CN"
"Week 4","2024","INTERMODAL",928.78578,"CN"
"Week 4","2024","METALS&MINERALS",571.2622,"CN"
"Week 4","2024","PETRO&CHEMICALS",952.64042,"CN"
"Week 4","2024","RTMs TOTAL",4540.45825,"CN"
"Week 5","2024","AUTOMOTIVE",56.95245,"CN"
"Week 5","2024","COAL",379.32126,"CN"
"Week 5","2024","FOREST PRODUCTS",437.04001,"CN"
"Week 5","2024","GRAIN & FERTS",1404.40592,"CN"
"Week 5","2024","INTERMODAL",1020.42523,"CN"
"Week 5","2024","METALS&MINERALS",577.42893,"CN"
"Week 5","2024","PETRO&CHEMICALS",964.13353,"CN"
"Week 5","2024","RTMs TOTAL",4839.70733,"CN"
"Week 6","2024","AUTOMOTIVE",57.28077,"CN"
"Week 6","2024","COAL",359.04938,"CN"
"Week 6","2024","FOREST PRODUCTS",437.92901,"CN"
"Week 6","2024","GRAIN & FERTS",1561.98985,"CN"
"Week 6","2024","INTERMODAL",983.49548,"CN"
"Week 6","2024","METALS&MINERALS",584.43813,"CN"
"Week 6","2024","PETRO&CHEMICALS",975.93167,"CN"
"Week 6","2024","RTMs TOTAL",4960.11429,"CN"
"Week 7","2024","AUTOMOTIVE",57.66056,"CN"
"Week 7","2024","COAL",376.4218,"CN"
"Week 7","2024","FOREST PRODUCTS",475.7585,"CN"
"Week 7","2024","GRAIN & FERTS",1397.32256,"CN"
"Week 7","2024","INTERMODAL",991.33487,"CN"
"Week 7","2024","METALS&MINERALS",634.08169,"CN"
"Week 7","2024","PETRO&CHEMICALS",939.5607,"CN"
"Week 7","2024","RTMs TOTAL",4872.14069,"CN"
"Week 8","2024","AUTOMOTIVE",59.42287,"CN"
"Week 8","2024","COAL",327.11116,"CN"
"Week 8","2024","FOREST PRODUCTS",473.62317,"CN"
"Week 8","2024","GRAIN & FERTS",1609.50204,"CN"
"Week 8","2024","INTERMODAL",1021.27369,"CN"
"Week 8","2024","METALS&MINERALS",616.20217,"CN"
"Week 8","2024","PETRO&CHEMICALS",949.24279,"CN"
"Week 8","2024","RTMs TOTAL",5056.37788,"CN"
"Week 9","2024","AUTOMOTIVE",51.93926,"CN"
"Week 9","2024","COAL",381.10613,"CN"
"Week 9","2024","FOREST PRODUCTS",447.49053,"CN"
"Week 9","2024","GRAIN & FERTS",1270.10428,"CN"
"Week 9","2024","INTERMODAL",999.58056,"CN"
"Week 9","2024","METALS&MINERALS",599.68772,"CN"
"Week 9","2024","PETRO&CHEMICALS",902.92713,"CN"
"Week 9","2024","RTMs TOTAL",4652.8356,"CN"
"Week 10","2024","AUTOMOTIVE",61.92705,"CN"
"Week 10","2024","COAL",347.01899,"CN"
"Week 10","2024","FOREST PRODUCTS",466.31969,"CN"
"Week 10","2024","GRAIN & FERTS",1186.29501,"CN"
"Week 10","2024","INTERMODAL",1017.05429,"CN"
"Week 10","2024","METALS&MINERALS",567.14239,"CN"
"Week 10","2024","PETRO&CHEMICALS",876.91641,"CN"
"Week 10","2024","RTMs TOTAL",4522.67382,"CN"
"Week 11","2024","AUTOMOTIVE",63.58783,"CN"
"Week 11","2024","COAL",389.36038,"CN"
"Week 11","2024","FOREST PRODUCTS",493.06482,"CN"
"Week 11","2024","GRAIN & FERTS",1430.96126,"CN"
"Week 11","2024","INTERMODAL",984.28799,"CN"
"Week 11","2024","METALS&MINERALS",618.36236,"CN"
"Week 11","2024","PETRO&CHEMICALS",883.25571,"CN"
"Week 11","2024","RTMs TOTAL",4862.88034,"CN"
"Week 12","2024","AUTOMOTIVE",67.51168,"CN"
"Week 12","2024","COAL",366.55916,"CN"
"Week 12","2024","FOREST PRODUCTS",450.87779,"CN"
"Week 12","2024","GRAIN & FERTS",1315.17929,"CN"
"Week 12","2024","INTERMODAL",1050.65993,"CN"
"Week 12","2024","METALS&MINERALS",640.99146,"CN"
"Week 12","2024","PETRO&CHEMICALS",883.60495,"CN"
"Week 12","2024","RTMs TOTAL",4775.38426,"CN"
"Week 13","2024","AUTOMOTIVE",50.49368,"CN"
"Week 13","2024","COAL",376.58603,"CN"
"Week 13","2024","FOREST PRODUCTS",462.33481,"CN"
"Week 13","2024","GRAIN & FERTS",1154.96515,"CN"
"Week 13","2024","INTERMODAL",1032.05783,"CN"
"Week 13","2024","METALS&MINERALS",627.66042,"CN"
"Week 13","2024","PETRO&CHEMICALS",858.60462,"CN"
"Week 13","2024","RTMs TOTAL",4562.70254,"CN"
"Week 14","2024","AUTOMOTIVE",66.2405,"CN"
"Week 14","2024","COAL",419.4134,"CN"
"Week 14","2024","FOREST PRODUCTS",449.8856,"CN"
"Week 14","2024","GRAIN & FERTS",1510.26,"CN"
"Week 14","2024","INTERMODAL",1064.1792,"CN"
"Week 14","2024","METALS&MINERALS",507.8746,"CN"
"Week 14","2024","PETRO&CHEMICALS",925.4263,"CN"
"Week 14","2024","RTMs TOTAL",4943.2794,"CN"
"Week 15","2024","AUTOMOTIVE",67.07342,"CN"
"Week 15","2024","COAL",425.74363,"CN"
"Week 15","2024","FOREST PRODUCTS",481.79654,"CN"
"Week 15","2024","GRAIN & FERTS",1088.01199,"CN"
"Week 15","2024","INTERMODAL",1116.27606,"CN"
"Week 15","2024","METALS&MINERALS",630.45217,"CN"
"Week 15","2024","PETRO&CHEMICALS",916.36559,"CN"
"Week 15","2024","RTMs TOTAL",4725.7194,"CN"
"Week 16","2024","AUTOMOTIVE",62.79364,"CN"
"Week 16","2024","COAL",416.92521,"CN"
"Week 16","2024","FOREST PRODUCTS",470.19374,"CN"
"Week 16","2024","GRAIN & FERTS",1263.49381,"CN"
"Week 16","2024","INTERMODAL",1137.81389,"CN"
"Week 16","2024","METALS&MINERALS",581.4568,"CN"
"Week 16","2024","PETRO&CHEMICALS",911.31395,"CN"
"Week 16","2024","RTMs TOTAL",4843.99102,"CN"
"Week 17","2024","AUTOMOTIVE",60.10016,"CN"
"Week 17","2024","COAL",416.42679,"CN"
"Week 17","2024","FOREST PRODUCTS",434.28164,"CN"
"Week 17","2024","GRAIN & FERTS",1243.43761,"CN"
"Week 17","2024","INTERMODAL",1177.19389,"CN"
"Week 17","2024","METALS&MINERALS",580.56163,"CN"
"Week 17","2024","PETRO&CHEMICALS",960.82309,"CN"
"Week 17","2024","RTMs TOTAL",4872.82481,"CN"
"Week 18","2024","AUTOMOTIVE",59.56348,"CN"
"Week 18","2024","COAL",436.07745,"CN"
"Week 18","2024","FOREST PRODUCTS",437.72688,"CN"
"Week 18","2024","GRAIN & FERTS",1224.99803,"CN"
"Week 18","2024","INTERMODAL",1165.94807,"CN"
"Week 18","2024","METALS&MINERALS",525.17945,"CN"
"Week 18","2024","PETRO&CHEMICALS",897.21796,"CN"
"Week 18","2024","RTMs TOTAL",4746.71131,"CN"
"Week 19","2024","AUTOMOTIVE",63.69866,"CN"
"Week 19","2024","COAL",441.94848,"CN"
"Week 19","2024","FOREST PRODUCTS",468.84776,"CN"
"Week 19","2024","GRAIN & FERTS",1206.72485,"CN"
"Week 19","2024","INTERMODAL",1130.78382,"CN"
"Week 19","2024","METALS&MINERALS",600.91141,"CN"
"Week 19","2024","PETRO&CHEMICALS",961.49863,"CN"
"Week 19","2024","RTMs TOTAL",4874.41361,"CN"
"Week 20","2024","AUTOMOTIVE",74.17948,"CN"
"Week 20","2024","COAL",419.12582,"CN"
"Week 20","2024","FOREST PRODUCTS",475.30124,"CN"
"Week 20","2024","GRAIN & FERTS",1118.51502,"CN"
"Week 20","2024","INTERMODAL",1084.97435,"CN"
"Week 20","2024","METALS&MINERALS",641.60518,"CN"
"Week 20","2024","PETRO&CHEMICALS",939.90051,"CN"
"Week 20","2024","RTMs TOTAL",4753.6016,"CN"
"Week 21","2024","AUTOMOTIVE",64.85925,"CN"
"Week 21","2024","COAL",366.07052,"CN"
"Week 21","2024","FOREST PRODUCTS",427.03443,"CN"
"Week 21","2024","GRAIN & FERTS",857.5713,"CN"
"Week 21","2024","INTERMODAL",1072.58396,"CN"
"Week 21","2024","METALS&MINERALS",472.37036,"CN"
"Week 21","2024","PETRO&CHEMICALS",869.87527,"CN"
"Week 21","2024","RTMs TOTAL",4130.3651,"CN"
"Week 22","2024","AUTOMOTIVE",66.2785,"CN"
"Week 22","2024","COAL",393.0143,"CN"
"Week 22","2024","FOREST PRODUCTS",430.2076,"CN"
"Week 22","2024","GRAIN & FERTS",922.8016,"CN"
"Week 22","2024","INTERMODAL",1063.8113,"CN"
"Week 22","2024","METALS&MINERALS",556.0753,"CN"
"Week 22","2024","PETRO&CHEMICALS",784.3419,"CN"
"Week 22","2024","RTMs TOTAL",4216.5304,"CN"
"Week 23","2024","AUTOMOTIVE",73.20311,"CN"
"Week 23","2024","COAL",332.23894,"CN"
"Week 23","2024","FOREST PRODUCTS",428.3192,"CN"
"Week 23","2024","GRAIN & FERTS",979.10364,"CN"
"Week 23","2024","INTERMODAL",1045.67757,"CN"
"Week 23","2024","METALS&MINERALS",646.64574,"CN"
"Week 23","2024","PETRO&CHEMICALS",876.91632,"CN"
"Week 23","2024","RTMs TOTAL",4382.10452,"CN"
"Week 24","2024","AUTOMOTIVE",76.96646,"CN"
"Week 24","2024","COAL",414.18039,"CN"
"Week 24","2024","FOREST PRODUCTS",435.25004,"CN"
"Week 24","2024","GRAIN & FERTS",1044.42992,"CN"
"Week 24","2024","INTERMODAL",1148.5184,"CN"
"Week 24","2024","METALS&MINERALS",566.83436,"CN"
"Week 24","2024","PETRO&CHEMICALS",884.25498,"CN"
"Week 24","2024","RTMs TOTAL",4570.43455,"CN"
"Week 25","2024","AUTOMOTIVE",77.34604,"CN"
"Week 25","2024","COAL",440.19461,"CN"
"Week 25","2024","FOREST PRODUCTS",412.03839,"CN"
"Week 25","2024","GRAIN & FERTS",1000.15815,"CN"
"Week 25","2024","INTERMODAL",1025.87742,"CN"
"Week 25","2024","METALS&MINERALS",567.27724,"CN"
"Week 25","2024","PETRO&CHEMICALS",828.28595,"CN"
"Week 25","2024","RTMs TOTAL",4351.1778,"CN"
"Week 26","2024","AUTOMOTIVE",73.8284,"CN"
"Week 26","2024","COAL",408.299,"CN"
"Week 26","2024","FOREST PRODUCTS",415.207,"CN"
"Week 26","2024","GRAIN & FERTS",1073.8344,"CN"
"Week 26","2024","INTERMODAL",983.4508,"CN"
"Week 26","2024","METALS&MINERALS",664.8964,"CN"
"Week 26","2024","PETRO&CHEMICALS",961.3026,"CN"
"Week 26","2024","RTMs TOTAL",4580.8186,"CN"
"Week 27","2024","AUTOMOTIVE",61.66652,"CN"
"Week 27","2024","COAL",404.12152,"CN"
"Week 27","2024","FOREST PRODUCTS",386.42946,"CN"
"Week 27","2024","GRAIN & FERTS",1181.89383,"CN"
"Week 27","2024","INTERMODAL",952.28463,"CN"
"Week 27","2024","METALS&MINERALS",660.7048,"CN"
"Week 27","2024","PETRO&CHEMICALS",868.32915,"CN"
"Week 27","2024","RTMs TOTAL",4515.42991,"CN"
"Week 28","2024","AUTOMOTIVE",53.91272,"CN"
"Week 28","2024","COAL",380.04726,"CN"
"Week 28","2024","FOREST PRODUCTS",422.52386,"CN"
"Week 28","2024","GRAIN & FERTS",1063.20817,"CN"
"Week 28","2024","INTERMODAL",1016.36618,"CN"
"Week 28","2024","METALS&MINERALS",515.57698,"CN"
"Week 28","2024","PETRO&CHEMICALS",896.3814,"CN"
"Week 28","2024","RTMs TOTAL",4348.01658,"CN"
"Week 29","2024","AUTOMOTIVE",58.53409,"CN"
"Week 29","2024","COAL",461.01833,"CN"
"Week 29","2024","FOREST PRODUCTS",433.87811,"CN"
"Week 29","2024","GRAIN & FERTS",1273.43265,"CN"
"Week 29","2024","INTERMODAL",930.09203,"CN"
"Week 29","2024","METALS&MINERALS",617.32263,"CN"
"Week 29","2024","PETRO&CHEMICALS",853.14941,"CN"
"Week 29","2024","RTMs TOTAL",4627.42724,"CN"
"Week 30","2024","AUTOMOTIVE",55.37331,"CN"
"Week 30","2024","COAL",279.90213,"CN"
"Week 30","2024","FOREST PRODUCTS",380.56141,"CN"
"Week 30","2024","GRAIN & FERTS",947.75156,"CN"
"Week 30","2024","INTERMODAL",812.04394,"CN"
"Week 30","2024","METALS&MINERALS",615.61479,"CN"
"Week 30","2024","PETRO&CHEMICALS",830.34079,"CN"
"Week 30","2024","RTMs TOTAL",3921.58794,"CN"
"Week 31","2024","AUTOMOTIVE",61.30272,"CN"
"Week 31","2024","COAL",373.0674,"CN"
"Week 31","2024","FOREST PRODUCTS",415.58774,"CN"
"Week 31","2024","GRAIN & FERTS",1132.21635,"CN"
"Week 31","2024","INTERMODAL",853.1591,"CN"
"Week 31","2024","METALS&MINERALS",659.67493,"CN"
"Week 31","2024","PETRO&CHEMICALS",923.61399,"CN"
"Week 31","2024","RTMs TOTAL",4418.62223,"CN"
"Week 32","2024","AUTOMOTIVE",57.72888,"CN"
"Week 32","2024","COAL",399.94396,"CN"
"Week 32","2024","FOREST PRODUCTS",427.68074,"CN"
"Week 32","2024","GRAIN & FERTS",1076.29123,"CN"
"Week 32","2024","INTERMODAL",890.03262,"CN"
"Week 32","2024","METALS&MINERALS",642.54188,"CN"
"Week 32","2024","PETRO&CHEMICALS",905.70456,"CN"
"Week 32","2024","RTMs TOTAL",4399.92387,"CN"
"Week 33","2024","AUTOMOTIVE",72.15837,"CN"
"Week 33","2024","COAL",361.26726,"CN"
"Week 33","2024","FOREST PRODUCTS",450.18517,"CN"
"Week 33","2024","GRAIN & FERTS",1147.50325,"CN"
"Week 33","2024","INTERMODAL",931.29775,"CN"
"Week 33","2024","METALS&MINERALS",648.69403,"CN"
"Week 33","2024","PETRO&CHEMICALS",953.28651,"CN"
"Week 33","2024","RTMs TOTAL",4564.39234,"CN"
"Week 34","2024","AUTOMOTIVE",44.14587,"CN"
"Week 34","2024","COAL",307.15986,"CN"
"Week 34","2024","FOREST PRODUCTS",336.97847,"CN"
"Week 34","2024","GRAIN & FERTS",740.64947,"CN"
"Week 34","2024","INTERMODAL",602.18869,"CN"
"Week 34","2024","METALS&MINERALS",344.75139,"CN"
"Week 34","2024","PETRO&CHEMICALS",706.90093,"CN"
"Week 34","2024","RTMs TOTAL",3082.77467,"CN"
"Week 35","2024","AUTOMOTIVE",60.77904,"CN"
"Week 35","2024","COAL",358.97626,"CN"
"Week 35","2024","FOREST PRODUCTS",391.73319,"CN"
"Week 35","2024","GRAIN & FERTS",1076.92605,"CN"
"Week 35","2024","INTERMODAL",883.33743,"CN"
"Week 35","2024","METALS&MINERALS",552.36141,"CN"
"Week 35","2024","PETRO&CHEMICALS",880.10334,"CN"
"Week 35","2024","RTMs TOTAL",4204.21673,"CN"
"Week 36","2024","AUTOMOTIVE",68.02246,"CN"
"Week 36","2024","COAL",372.73333,"CN"
"Week 36","2024","FOREST PRODUCTS",394.86604,"CN"
"Week 36","2024","GRAIN & FERTS",1165.08027,"CN"
"Week 36","2024","INTERMODAL",939.3441,"CN"
"Week 36","2024","METALS&MINERALS",588.57835,"CN"
"Week 36","2024","PETRO&CHEMICALS",815.92332,"CN"
"Week 36","2024","RTMs TOTAL",4344.54787,"CN"
"Week 37","2024","AUTOMOTIVE",63.54163,"CN"
"Week 37","2024","COAL",412.93079,"CN"
"Week 37","2024","FOREST PRODUCTS",402.85448,"CN"
"Week 37","2024","GRAIN & FERTS",1398.57434,"CN"
"Week 37","2024","INTERMODAL",981.90934,"CN"
"Week 37","2024","METALS&MINERALS",458.09483,"CN"
"Week 37","2024","PETRO&CHEMICALS",822.49363,"CN"
"Week 37","2024","RTMs TOTAL",4540.39904,"CN"
"Week 38","2024","AUTOMOTIVE",62.42559,"CN"
"Week 38","2024","COAL",328.34344,"CN"
"Week 38","2024","FOREST PRODUCTS",431.7097,"CN"
"Week 38","2024","GRAIN & FERTS",1345.62068,"CN"
"Week 38","2024","INTERMODAL",938.05948,"CN"
"Week 38","2024","METALS&MINERALS",498.29941,"CN"
"Week 38","2024","PETRO&CHEMICALS",875.01216,"CN"
"Week 38","2024","RTMs TOTAL",4479.47047,"CN"
"Week 39","2024","AUTOMOTIVE",62.52521,"CN"
"Week 39","2024","COAL",417.12376,"CN"
"Week 39","2024","FOREST PRODUCTS",428.20832,"CN"
"Week 39","2024","GRAIN & FERTS",1449.53827,"CN"
"Week 39","2024","INTERMODAL",1014.41356,"CN"
"Week 39","2024","METALS&MINERALS",477.6667,"CN"
"Week 39","2024","PETRO&CHEMICALS",882.51763,"CN"
"Week 39","2024","RTMs TOTAL",4731.99346,"CN"
"Week 40","2024","AUTOMOTIVE",67.51036,"CN"
"Week 40","2024","COAL",412.70194,"CN"
"Week 40","2024","FOREST PRODUCTS",393.90864,"CN"
"Week 40","2024","GRAIN & FERTS",1334.4075,"CN"
"Week 40","2024","INTERMODAL",914.81457,"CN"
"Week 40","2024","METALS&MINERALS",548.23374,"CN"
"Week 40","2024","PETRO&CHEMICALS",888.39569,"CN"
"Week 40","2024","RTMs TOTAL",4559.97244,"CN"
"Week 41","2024","AUTOMOTIVE",69.1461,"CN"
"Week 41","2024","COAL",433.7699,"CN"
"Week 41","2024","FOREST PRODUCTS",425.8095,"CN"
"Week 41","2024","GRAIN & FERTS",1497.9827,"CN"
"Week 41","2024","INTERMODAL",965.2709,"CN"
"Week 41","2024","METALS&MINERALS",427.0062,"CN"
"Week 41","2024","PETRO&CHEMICALS",959.8951,"CN"
"Week 41","2024","RTMs TOTAL",4778.8806,"CN"
"Week 42","2024","AUTOMOTIVE",0,"CN"
"Week 42","2024","COAL",0,"CN"
"Week 42","2024","FOREST PRODUCTS",0,"CN"
"Week 42","2024","GRAIN & FERTS",0,"CN"
"Week 42","2024","INTERMODAL",0,"CN"
"Week 42","2024","METALS&MINERALS",0,"CN"
"Week 42","2024","PETRO&CHEMICALS",0,"CN"
"Week 42","2024","RTMs TOTAL",0,"CN"
"Week 43","2024","AUTOMOTIVE",0,"CN"
"Week 43","2024","COAL",0,"CN"
"Week 43","2024","FOREST PRODUCTS",0,"CN"
"Week 43","2024","GRAIN & FERTS",0,"CN"
"Week 43","2024","INTERMODAL",0,"CN"
"Week 43","2024","METALS&MINERALS",0,"CN"
"Week 43","2024","PETRO&CHEMICALS",0,"CN"
"Week 43","2024","RTMs TOTAL",0,"CN"
"Week 44","2024","AUTOMOTIVE",0,"CN"
"Week 44","2024","COAL",0,"CN"
"Week 44","2024","FOREST PRODUCTS",0,"CN"
"Week 44","2024","GRAIN & FERTS",0,"CN"
"Week 44","2024","INTERMODAL",0,"CN"
"Week 44","2024","METALS&MINERALS",0,"CN"
"Week 44","2024","PETRO&CHEMICALS",0,"CN"
"Week 44","2024","RTMs TOTAL",0,"CN"
"Week 45","2024","AUTOMOTIVE",0,"CN"
"Week 45","2024","COAL",0,"CN"
"Week 45","2024","FOREST PRODUCTS",0,"CN"
"Week 45","2024","GRAIN & FERTS",0,"CN"
"Week 45","2024","INTERMODAL",0,"CN"
"Week 45","2024","METALS&MINERALS",0,"CN"
"Week 45","2024","PETRO&CHEMICALS",0,"CN"
"Week 45","2024","RTMs TOTAL",0,"CN"
"Week 46","2024","AUTOMOTIVE",0,"CN"
"Week 46","2024","COAL",0,"CN"
"Week 46","2024","FOREST PRODUCTS",0,"CN"
"Week 46","2024","GRAIN & FERTS",0,"CN"
"Week 46","2024","INTERMODAL",0,"CN"
"Week 46","2024","METALS&MINERALS",0,"CN"
"Week 46","2024","PETRO&CHEMICALS",0,"CN"
"Week 46","2024","RTMs TOTAL",0,"CN"
"Week 47","2024","AUTOMOTIVE",0,"CN"
"Week 47","2024","COAL",0,"CN"
"Week 47","2024","FOREST PRODUCTS",0,"CN"
"Week 47","2024","GRAIN & FERTS",0,"CN"
"Week 47","2024","INTERMODAL",0,"CN"
"Week 47","2024","METALS&MINERALS",0,"CN"
"Week 47","2024","PETRO&CHEMICALS",0,"CN"
"Week 47","2024","RTMs TOTAL",0,"CN"
"Week 48","2024","AUTOMOTIVE",0,"CN"
"Week 48","2024","COAL",0,"CN"
"Week 48","2024","FOREST PRODUCTS",0,"CN"
"Week 48","2024","GRAIN & FERTS",0,"CN"
"Week 48","2024","INTERMODAL",0,"CN"
"Week 48","2024","METALS&MINERALS",0,"CN"
"Week 48","2024","PETRO&CHEMICALS",0,"CN"
"Week 48","2024","RTMs TOTAL",0,"CN"
"Week 49","2024","AUTOMOTIVE",0,"CN"
"Week 49","2024","COAL",0,"CN"
"Week 49","2024","FOREST PRODUCTS",0,"CN"
"Week 49","2024","GRAIN & FERTS",0,"CN"
"Week 49","2024","INTERMODAL",0,"CN"
"Week 49","2024","METALS&MINERALS",0,"CN"
"Week 49","2024","PETRO&CHEMICALS",0,"CN"
"Week 49","2024","RTMs TOTAL",0,"CN"
"Week 50","2024","AUTOMOTIVE",0,"CN"
"Week 50","2024","COAL",0,"CN"
"Week 50","2024","FOREST PRODUCTS",0,"CN"
"Week 50","2024","GRAIN & FERTS",0,"CN"
"Week 50","2024","INTERMODAL",0,"CN"
"Week 50","2024","METALS&MINERALS",0,"CN"
"Week 50","2024","PETRO&CHEMICALS",0,"CN"
"Week 50","2024","RTMs TOTAL",0,"CN"
"Week 51","2024","AUTOMOTIVE",0,"CN"
"Week 51","2024","COAL",0,"CN"
"Week 51","2024","FOREST PRODUCTS",0,"CN"
"Week 51","2024","GRAIN & FERTS",0,"CN"
"Week 51","2024","INTERMODAL",0,"CN"
"Week 51","2024","METALS&MINERALS",0,"CN"
"Week 51","2024","PETRO&CHEMICALS",0,"CN"
"Week 51","2024","RTMs TOTAL",0,"CN"
"Week 52","2024","AUTOMOTIVE",0,"CN"
"Week 52","2024","COAL",0,"CN"
"Week 52","2024","FOREST PRODUCTS",0,"CN"
"Week 52","2024","GRAIN & FERTS",0,"CN"
"Week 52","2024","INTERMODAL",0,"CN"
"Week 52","2024","METALS&MINERALS",0,"CN"
"Week 52","2024","PETRO&CHEMICALS",0,"CN"
"Week 52","2024","RTMs TOTAL",0,"CN"
"Week 1","2020","AUTOMOTIVE",11.00604,"CPKC"
"Week 1","2020","COAL",215.11287,"CPKC"
"Week 1","2020","FOREST PRODUCTS",85.33995,"CPKC"
"Week 1","2020","GRAIN & FERTS",580.51814,"CPKC"
"Week 1","2020","INTERMODAL",269.072,"CPKC"
"Week 1","2020","METALS&MINERALS",158.92209,"CPKC"
"Week 1","2020","PETRO&CHEMICALS",583.96192,"CPKC"
"Week 1","2020","RTMs TOTAL",2006.16492,"CPKC"
"Week 2","2020","AUTOMOTIVE",49.04387,"CPKC"
"Week 2","2020","COAL",506.71291,"CPKC"
"Week 2","2020","FOREST PRODUCTS",189.19596,"CPKC"
"Week 2","2020","GRAIN & FERTS",960.60831,"CPKC"
"Week 2","2020","INTERMODAL",597.75617,"CPKC"
"Week 2","2020","METALS&MINERALS",380.37578,"CPKC"
"Week 2","2020","PETRO&CHEMICALS",1062.01466,"CPKC"
"Week 2","2020","RTMs TOTAL",4007.8937,"CPKC"
"Week 3","2020","AUTOMOTIVE",52.72693,"CPKC"
"Week 3","2020","COAL",344.16021,"CPKC"
"Week 3","2020","FOREST PRODUCTS",173.93992,"CPKC"
"Week 3","2020","GRAIN & FERTS",850.85754,"CPKC"
"Week 3","2020","INTERMODAL",614.07283,"CPKC"
"Week 3","2020","METALS&MINERALS",357.9943,"CPKC"
"Week 3","2020","PETRO&CHEMICALS",802.79831,"CPKC"
"Week 3","2020","RTMs TOTAL",3438.41258,"CPKC"
"Week 4","2020","AUTOMOTIVE",57.39203,"CPKC"
"Week 4","2020","COAL",414.28295,"CPKC"
"Week 4","2020","FOREST PRODUCTS",174.59548,"CPKC"
"Week 4","2020","GRAIN & FERTS",1089.9868,"CPKC"
"Week 4","2020","INTERMODAL",654.63371,"CPKC"
"Week 4","2020","METALS&MINERALS",377.88902,"CPKC"
"Week 4","2020","PETRO&CHEMICALS",1117.19775,"CPKC"
"Week 4","2020","RTMs TOTAL",4193.84319,"CPKC"
"Week 5","2020","AUTOMOTIVE",61.56238,"CPKC"
"Week 5","2020","COAL",423.61429,"CPKC"
"Week 5","2020","FOREST PRODUCTS",190.15551,"CPKC"
"Week 5","2020","GRAIN & FERTS",1161.0697,"CPKC"
"Week 5","2020","INTERMODAL",696.11816,"CPKC"
"Week 5","2020","METALS&MINERALS",419.65707,"CPKC"
"Week 5","2020","PETRO&CHEMICALS",961.95802,"CPKC"
"Week 5","2020","RTMs TOTAL",4260.68354,"CPKC"
"Week 6","2020","AUTOMOTIVE",61.4699,"CPKC"
"Week 6","2020","COAL",346.07862,"CPKC"
"Week 6","2020","FOREST PRODUCTS",179.33128,"CPKC"
"Week 6","2020","GRAIN & FERTS",901.62296,"CPKC"
"Week 6","2020","INTERMODAL",575.41583,"CPKC"
"Week 6","2020","METALS&MINERALS",405.44242,"CPKC"
"Week 6","2020","PETRO&CHEMICALS",936.66651,"CPKC"
"Week 6","2020","RTMs TOTAL",3628.66085,"CPKC"
"Week 7","2020","AUTOMOTIVE",74.20789,"CPKC"
"Week 7","2020","COAL",386.95334,"CPKC"
"Week 7","2020","FOREST PRODUCTS",173.81765,"CPKC"
"Week 7","2020","GRAIN & FERTS",1088.5298,"CPKC"
"Week 7","2020","INTERMODAL",661.84058,"CPKC"
"Week 7","2020","METALS&MINERALS",386.05395,"CPKC"
"Week 7","2020","PETRO&CHEMICALS",1062.36531,"CPKC"
"Week 7","2020","RTMs TOTAL",4182.19779,"CPKC"
"Week 8","2020","AUTOMOTIVE",74.2983,"CPKC"
"Week 8","2020","COAL",410.15738,"CPKC"
"Week 8","2020","FOREST PRODUCTS",157.53311,"CPKC"
"Week 8","2020","GRAIN & FERTS",1027.27793,"CPKC"
"Week 8","2020","INTERMODAL",679.49828,"CPKC"
"Week 8","2020","METALS&MINERALS",409.00648,"CPKC"
"Week 8","2020","PETRO&CHEMICALS",969.18435,"CPKC"
"Week 8","2020","RTMs TOTAL",4056.96768,"CPKC"
"Week 9","2020","AUTOMOTIVE",71.55935,"CPKC"
"Week 9","2020","COAL",456.54554,"CPKC"
"Week 9","2020","FOREST PRODUCTS",159.68529,"CPKC"
"Week 9","2020","GRAIN & FERTS",979.52085,"CPKC"
"Week 9","2020","INTERMODAL",739.65743,"CPKC"
"Week 9","2020","METALS&MINERALS",419.57887,"CPKC"
"Week 9","2020","PETRO&CHEMICALS",1114.40689,"CPKC"
"Week 9","2020","RTMs TOTAL",4367.69895,"CPKC"
"Week 10","2020","AUTOMOTIVE",74.88721,"CPKC"
"Week 10","2020","COAL",520.82724,"CPKC"
"Week 10","2020","FOREST PRODUCTS",161.85271,"CPKC"
"Week 10","2020","GRAIN & FERTS",1145.44018,"CPKC"
"Week 10","2020","INTERMODAL",759.28218,"CPKC"
"Week 10","2020","METALS&MINERALS",378.86577,"CPKC"
"Week 10","2020","PETRO&CHEMICALS",917.83961,"CPKC"
